dataset,metric,method_a,method_b,median_a,median_b,median_diff,p_two_sided,sig_bonferroni
ms_GFP,max_fitness_norm,ftMLDE,MULTIevolve,0.8124847412109375,0.8124847412109375,0.0,0.31731050786291415,False
ms_GFP,max_fitness_norm,AdaLead,MULTIevolve,0.8124847412109375,0.8124847412109375,0.0,0.31731050786291415,False
ms_PAB1,max_fitness_norm,AdaLead,ftMLDE,0.5646482706069946,0.549350917339325,0.015297353267669678,1.597777009010315e-05,True
ms_PAB1,max_fitness_norm,AdaLead,GreedyWalk,0.5646482706069946,0.527648389339447,0.03699988126754761,1.862645149230957e-09,True
ms_PAB1,max_fitness_norm,AdaLead,MULTIevolve,0.5646482706069946,0.5251003503799438,0.03954792022705078,3.5390257835388184e-08,True
ms_PAB1,max_fitness_norm,AdaLead,EVOLVEpro,0.5646482706069946,0.5013816654682159,0.06326660513877869,3.725290298461914e-09,True
ms_PAB1,max_fitness_norm,AdaLead,AiCE,0.5646482706069946,0.4925191402435303,0.07212913036346436,1.862645149230957e-09,True
ms_PAB1,max_fitness_norm,AdaLead,CLADE,0.5646482706069946,0.4868510514497757,0.07779721915721893,1.862645149230957e-09,True
ms_PAB1,max_fitness_norm,AdaLead,ALDE,0.5646482706069946,0.4675079882144928,0.09714028239250183,1.862645149230957e-09,True
ms_PAB1,max_fitness_norm,AdaLead,Random,0.5646482706069946,0.4181513637304306,0.14649690687656403,1.862645149230957e-09,True
ms_PAB1,max_fitness_norm,ftMLDE,GreedyWalk,0.549350917339325,0.527648389339447,0.02170252799987793,3.2391399145126343e-06,True
ms_PAB1,max_fitness_norm,ftMLDE,MULTIevolve,0.549350917339325,0.5251003503799438,0.024250566959381104,0.007612137123942375,False
ms_PAB1,max_fitness_norm,ftMLDE,EVOLVEpro,0.549350917339325,0.5013816654682159,0.04796925187110901,4.7124922275543213e-07,True
ms_PAB1,max_fitness_norm,ftMLDE,AiCE,0.549350917339325,0.4925191402435303,0.05683177709579468,9.313225746154785e-09,True
ms_PAB1,max_fitness_norm,ftMLDE,CLADE,0.549350917339325,0.4868510514497757,0.062499865889549255,1.862645149230957e-09,True
ms_PAB1,max_fitness_norm,ftMLDE,ALDE,0.549350917339325,0.4675079882144928,0.08184292912483215,3.725290298461914e-09,True
ms_PAB1,max_fitness_norm,ftMLDE,Random,0.549350917339325,0.4181513637304306,0.13119955360889435,1.862645149230957e-09,True
ms_PAB1,max_fitness_norm,GreedyWalk,MULTIevolve,0.527648389339447,0.5251003503799438,0.002548038959503174,0.22064675763249397,False
ms_PAB1,max_fitness_norm,GreedyWalk,EVOLVEpro,0.527648389339447,0.5013816654682159,0.02626672387123108,0.0027663204818964005,False
ms_PAB1,max_fitness_norm,GreedyWalk,AiCE,0.527648389339447,0.4925191402435303,0.03512924909591675,9.98377799987793e-07,True
ms_PAB1,max_fitness_norm,GreedyWalk,CLADE,0.527648389339447,0.4868510514497757,0.040797337889671326,6.146728992462158e-08,True
ms_PAB1,max_fitness_norm,GreedyWalk,ALDE,0.527648389339447,0.4675079882144928,0.060140401124954224,1.862645149230957e-08,True
ms_PAB1,max_fitness_norm,GreedyWalk,Random,0.527648389339447,0.4181513637304306,0.10949702560901642,1.862645149230957e-09,True
ms_PAB1,max_fitness_norm,MULTIevolve,EVOLVEpro,0.5251003503799438,0.5013816654682159,0.023718684911727905,0.00046010687947273254,True
ms_PAB1,max_fitness_norm,MULTIevolve,AiCE,0.5251003503799438,0.4925191402435303,0.032581210136413574,1.0244548320770264e-07,True
ms_PAB1,max_fitness_norm,MULTIevolve,CLADE,0.5251003503799438,0.4868510514497757,0.03824929893016815,3.725290298461914e-09,True
ms_PAB1,max_fitness_norm,MULTIevolve,ALDE,0.5251003503799438,0.4675079882144928,0.05759236216545105,1.862645149230957e-08,True
ms_PAB1,max_fitness_norm,MULTIevolve,Random,0.5251003503799438,0.4181513637304306,0.10694898664951324,1.862645149230957e-09,True
ms_PAB1,max_fitness_norm,EVOLVEpro,AiCE,0.5013816654682159,0.4925191402435303,0.008862525224685669,0.09194962680339813,False
ms_PAB1,max_fitness_norm,EVOLVEpro,CLADE,0.5013816654682159,0.4868510514497757,0.014530614018440247,0.00018860027194023132,True
ms_PAB1,max_fitness_norm,EVOLVEpro,ALDE,0.5013816654682159,0.4675079882144928,0.033873677253723145,3.2391399145126343e-06,True
ms_PAB1,max_fitness_norm,EVOLVEpro,Random,0.5013816654682159,0.4181513637304306,0.08323030173778534,1.862645149230957e-09,True
ms_PAB1,max_fitness_norm,AiCE,CLADE,0.4925191402435303,0.4868510514497757,0.005668088793754578,0.09610157273709774,False
ms_PAB1,max_fitness_norm,AiCE,ALDE,0.4925191402435303,0.4675079882144928,0.025011152029037476,9.90256667137146e-05,True
ms_PAB1,max_fitness_norm,AiCE,Random,0.4925191402435303,0.4181513637304306,0.07436777651309967,1.862645149230957e-09,True
ms_PAB1,max_fitness_norm,CLADE,ALDE,0.4868510514497757,0.4675079882144928,0.019343063235282898,0.0007978975772857666,True
ms_PAB1,max_fitness_norm,CLADE,Random,0.4868510514497757,0.4181513637304306,0.06869968771934509,1.862645149230957e-09,True
ms_PAB1,max_fitness_norm,ALDE,Random,0.4675079882144928,0.4181513637304306,0.049356624484062195,9.313225746154785e-09,True
